20211120_103243.jpg,882.6265,1351.715,-869.12994,896.57227,1312.3644,-790.193,909.84314,1314.8221,-791.62695,923.1187,1318.6924,-791.63794,855.6084,1308.1937,-804.3562,839.0396,1308.8997,-806.0294,819.94183,1311.6232,-807.0069,921.3128,1347.3527,-374.05203,780.80444,1338.9899,-430.095,896.7415,1398.0105,-698.4103,845.99884,1394.7338,-724.90594,1066.5627,1591.6631,-275.4813,636.2361,1576.6597,-237.03683,1234.4678,1257.5747,-550.4123,425.46548,1283.1246,-530.05164,1250.8793,895.06964,-1014.4719,356.11838,923.197,-940.8253,1265.2787,830.06775,-1160.6245,334.2079,862.2439,-1103.1985,1221.9725,822.0324,-1203.258,383.964,836.58405,-1124.1517,1203.754,848.01984,-1052.5303,402.03238,856.3369,-981.85474,984.27765,2322.2463,-27.24957,740.01715,2331.5693,26.393522,1028.8092,2808.1555,106.78801,669.5412,2814.7869,248.46257,1063.1696,3215.394,1023.1268,645.3928,3224.4048,1018.88654,1044.626,3259.2761,1087.1301,688.38525,3272.267,1074.7802,1115.9844,3395.8113,605.6482,545.867,3404.2686,590.48663
20211120_103244(0).jpg,1010.48083,1207.4756,-969.89716,1022.6555,1183.9767,-881.6984,1035.9259,1191.4011,-883.2391,1050.0272,1200.0488,-883.30414,979.447,1172.8137,-917.42847,963.20325,1173.0186,-919.1895,945.0823,1174.7194,-920.3001,1039.0153,1241.5791,-438.83426,897.72034,1217.1749,-593.996,1020.0474,1266.0804,-791.80646,972.4705,1255.6665,-846.82996,1170.8862,1507.7664,-332.43735,727.40765,1470.0238,-481.21103,1365.1104,1177.0803,-670.19073,542.643,1144.03,-940.41956,1402.89,790.17456,-1208.2505,485.98785,744.482,-1415.0367,1414.9706,713.30585,-1359.2778,457.14203,672.22046,-1608.2437,1370.04,702.90924,-1406.0895,512.6274,655.6761,-1614.4314,1353.5404,727.1669,-1252.277,534.3698,677.4287,-1453.7936,1052.5122,2256.049,22.00355,796.6085,2250.3098,-23.02053,1067.3365,2761.3425,290.71338,702.63635,2775.602,242.7215,1080.1984,3178.5647,1220.9299,642.1662,3181.8752,1065.9363,1058.5099,3220.5093,1284.3438,678.26807,3228.7173,1126.972,1136.3245,3385.3757,782.0919,537.7645,3375.2034,618.58325
20211120_103244(1).jpg,851.258,1156.8282,-1610.5527,870.6552,1128.8627,-1509.5198,888.9116,1134.4601,-1511.4508,905.4693,1140.7006,-1511.4448,814.73566,1118.8641,-1582.2483,792.0779,1120.5348,-1584.3624,767.6937,1124.3446,-1585.867,895.2133,1189.4464,-960.6249,716.1108,1166.9257,-1289.6625,878.6594,1217.9742,-1388.3921,815.09283,1208.4324,-1494.3966,1042.5374,1493.2046,-621.45233,559.7612,1460.0992,-1236.1838,1248.8767,1136.8219,-754.2754,390.88477,1085.436,-1825.0779,1322.0028,731.9421,-1294.3795,345.77582,634.58325,-2334.7212,1333.7072,638.21375,-1434.4924,315.21875,547.58405,-2598.3748,1290.206,626.3139,-1550.3914,368.6972,532.2927,-2591.3904,1275.1616,658.8129,-1366.2568,396.11514,559.40857,-2372.3618,963.0935,2317.2231,188.13118,687.7079,2335.7993,-189.16817,985.942,2843.2869,1090.4542,583.5467,2896.195,174.38507,983.2441,3277.9543,2218.7961,523.55725,3338.7668,1255.4149,952.902,3331.4238,2291.1682,551.75696,3386.5237,1337.3922,1102.6926,3486.1284,1702.2833,443.5355,3582.874,722.54095
20211120_103244.jpg,939.60614,1330.0356,-475.3292,955.117,1290.4502,-416.87494,969.6615,1294.4807,-418.21472,984.5576,1299.7802,-418.32336,910.7579,1281.124,-441.23325,893.46375,1279.8463,-442.91086,873.4563,1280.3383,-443.78372,980.00385,1330.3584,-100.897026,831.4301,1313.1539,-201.53323,955.09155,1380.3964,-341.735,902.87,1369.9398,-380.75192,1113.7916,1577.4485,-72.22311,688.86536,1562.437,-116.44598,1279.0182,1259.7097,-387.5635,474.84406,1254.6234,-510.53207,1299.5436,883.9809,-797.8077,430.0018,878.36444,-824.4303,1306.1561,815.5691,-904.2499,394.26465,791.828,-941.84393,1269.4572,805.68524,-924.23566,463.0891,771.59076,-937.1323,1252.8745,831.135,-824.23535,490.9837,793.82104,-850.79346,1007.5269,2310.0178,-13.659823,752.2074,2305.7883,12.571024,1040.8002,2817.5974,21.985868,676.8813,2824.7722,65.8884,1057.7213,3216.2434,635.38995,629.86127,3222.2295,567.9503,1045.4164,3254.1892,675.2358,663.56354,3267.3252,604.6607,1112.949,3410.7092,336.3491,533.2291,3396.7798,262.14102
20211120_103245(0).jpg,960.49817,998.8417,-1352.4247,981.53186,954.1763,-1245.1688,998.29205,956.2571,-1247.0565,1015.10785,959.6898,-1246.8733,921.4602,953.7683,-1361.9729,897.7872,956.95166,-1364.0636,872.2025,962.0801,-1365.4031,1006.52124,990.61615,-656.45074,816.1534,996.02454,-1199.491,991.0126,1057.3971,-1109.1617,919.06946,1055.2031,-1276.8859,1145.0419,1253.7203,-110.285225,706.0692,1242.2832,-1287.9998,1362.945,960.94275,148.39034,637.3037,831.62146,-1975.539,1448.0038,557.79706,-168.57268,635.9633,343.10913,-2489.2769,1471.1895,475.86,-232.30574,619.7826,233.30444,-2776.101,1433.3036,451.71146,-375.39316,668.08405,223.13156,-2727.157,1412.1621,477.6754,-242.51219,690.0625,258.11688,-2509.2964,1104.8213,2084.3757,409.8184,849.53107,2103.6636,-410.5698,1043.9396,2605.2705,1434.0254,747.40027,2692.6846,-344.7837,977.8389,3038.7136,2671.1475,596.3058,3198.9067,627.06274,909.5667,3106.8037,2763.6765,580.4349,3254.772,707.7254,1121.3763,3249.7246,2319.045,668.8543,3459.0063,108.52213
20211120_103245.jpg,911.2506,1162.3635,-1402.412,910.07635,1119.6306,-1310.7255,921.27704,1121.1766,-1312.5697,933.4198,1124.1699,-1312.5406,874.0439,1121.3622,-1412.1018,854.5118,1124.5804,-1414.0867,833.3257,1129.0642,-1415.3198,913.2197,1155.4407,-776.5326,779.2806,1160.1278,-1244.1521,930.22437,1215.1965,-1179.4818,883.6647,1211.3741,-1324.8966,1068.8069,1447.2969,-299.24167,615.8541,1430.5897,-1277.158,1301.4066,1140.3691,-140.85072,499.70862,1029.4756,-1912.7048,1399.0054,731.7688,-464.2495,482.843,552.4777,-2371.8154,1390.6918,656.5607,-537.2245,449.01526,452.85275,-2629.5005,1359.8691,636.34314,-664.3154,498.763,445.59286,-2593.8167,1349.6337,661.9238,-532.6124,525.53253,478.14346,-2395.2166,1011.2523,2264.3198,335.12466,776.25006,2275.8428,-335.90237,991.54095,2797.3054,1239.4822,677.16614,2883.0312,-264.058,961.5294,3227.0872,2298.5054,520.4689,3364.937,591.2005,908.3788,3284.8525,2371.6462,511.7515,3414.9565,658.06744,1088.6262,3443.5327,1907.5618,556.40985,3610.678,68.552376
20211120_103246(0).jpg,932.75415,1112.3467,-584.04333,928.4966,1071.9082,-501.66623,936.5238,1076.7612,-503.70325,942.5602,1082.7896,-503.43967,898.55255,1064.3743,-612.58795,886.6797,1063.9218,-614.7145,873.9584,1064.655,-616.0388,921.12604,1111.2458,-69.348816,837.9197,1096.6726,-583.0366,940.384,1178.3313,-399.0721,908.5663,1164.7188,-559.61035,1020.0447,1371.3767,347.80502,705.21014,1323.5198,-837.4689,1251.4634,1114.4299,482.98102,849.4271,908.3325,-1475.4504,1370.1472,753.72894,144.37654,951.40393,451.71768,-1796.6508,1364.6093,675.7571,112.182175,935.4834,354.06497,-2024.7836,1343.4803,662.7662,-1.5864011,943.77563,345.0983,-1953.3372,1337.084,685.72186,86.73096,960.7009,376.767,-1798.8225,1007.0191,2192.7983,399.0234,833.57837,2210.552,-400.07037,885.78876,2748.856,1102.526,706.035,2852.3696,-647.28253,769.31573,3151.9905,1952.1895,510.85068,3387.7224,-482.95206,696.21826,3216.53,2016.2402,446.5429,3466.0508,-477.9918,933.215,3342.1238,1724.676,674.35236,3653.3462,-1050.8146
20211120_103246.jpg,1101.6279,1019.5039,-975.74414,1123.548,979.22394,-878.95544,1139.0394,981.60913,-880.798,1156.0801,986.0191,-880.5896,1068.8969,977.6458,-967.4776,1048.1903,980.19904,-969.4817,1024.9763,983.62427,-970.51025,1139.3251,1015.19775,-364.0926,962.3294,1011.3941,-773.64014,1127.9202,1078.6793,-761.52966,1058.5745,1069.6066,-891.2751,1229.4297,1281.8743,76.9079,858.4032,1238.236,-920.25476,1458.1298,970.20776,94.18736,861.9551,839.37866,-1571.711,1571.8379,594.3581,-315.87167,913.80804,342.5172,-1951.7418,1579.181,528.2215,-391.4811,897.2912,225.05621,-2180.5232,1540.7448,498.77148,-484.54678,913.29065,217.28876,-2133.2954,1522.7914,518.78076,-371.37698,926.7699,251.22723,-1968.6831,1195.4305,2074.5186,367.12402,983.64215,2091.302,-368.25925,1121.7683,2645.0518,1012.68463,869.44006,2736.7937,-516.5847,1020.4434,3079.5151,1855.4965,679.17474,3273.798,-31.266056,959.8263,3148.447,1913.8446,647.5412,3331.3508,4.669528,1191.1891,3271.901,1516.0201,821.1331,3523.2024,-577.24384
20211120_103247(0).jpg,965.78687,1128.1307,-292.35553,943.4515,1087.5315,-263.66144,939.29285,1089.1141,-265.50818,934.29395,1091.4849,-265.32037,934.73785,1085.6506,-388.28824,924.4782,1085.72,-390.167,913.45026,1085.6986,-391.00687,869.81287,1116.1409,-37.522305,848.44635,1111.8037,-609.8715,953.40656,1194.666,-169.58348,943.69965,1187.9247,-346.74182,869.9017,1377.7938,279.9965,791.0069,1350.9626,-783.9123,1058.0433,1081.3792,373.18863,1020.0614,993.8133,-1369.8229,1188.7892,800.6288,37.83725,1137.6433,578.0953,-1575.2682,1185.3223,738.64404,9.909613,1128.3259,452.75012,-1793.6869,1177.0228,723.83344,-113.90666,1114.9972,438.04953,-1675.8998,1184.3181,734.3936,-21.327337,1123.8213,469.99448,-1557.4321,884.18896,2206.5242,385.38678,853.74835,2235.6304,-386.39624,784.70465,2743.3755,1034.8837,727.10266,2831.9905,-167.42447,649.9404,3118.9941,1560.4753,556.33875,3366.1338,28.138735,580.40454,3197.0498,1591.7926,479.00864,3435.21,35.231342,843.21,3244.3992,1404.0665,761.75885,3571.4192,-327.26328
20211120_103247.jpg,1173.9048,1028.6221,-534.06714,1160.7123,987.7231,-467.59097,1163.6053,989.62805,-469.68533,1165.1061,992.90094,-469.52777,1138.3446,982.8465,-589.1623,1125.6621,981.6914,-591.2489,1111.1729,981.1919,-592.50256,1118.681,1007.54565,-85.85812,1050.8636,996.3288,-647.752,1174.1228,1084.3517,-363.08112,1150.0057,1076.9337,-537.23755,1194.0886,1279.4226,349.60718,946.5321,1216.1024,-934.97015,1434.1553,981.42645,491.548,1113.0723,824.1594,-1653.9786,1541.3256,642.3068,132.1797,1243.737,364.81656,-2098.7158,1529.6206,562.58716,79.40402,1240.9187,253.36084,-2366.8655,1506.7922,549.49335,-38.11334,1223.7985,239.63246,-2292.2688,1502.0397,571.8421,70.18584,1230.2267,272.97662,-2103.716,1161.9447,2108.0442,440.58783,1046.6345,2116.8325,-441.50287,1020.802,2674.217,1231.2676,925.373,2765.3655,-416.3075,883.8813,3066.4924,1972.5585,709.9493,3326.0562,-194.4684,797.2142,3150.8604,2020.2216,640.00275,3394.3745,-187.8936,1061.8993,3262.0232,1697.9034,893.3805,3536.92,-761.971
