20211120_113909.jpg,876.9144,1017.0382,-770.47766,910.3893,966.86786,-730.5608,936.3676,966.7524,-731.8052,958.9537,967.4301,-731.79443,848.85956,968.4378,-715.89954,830.17926,970.7318,-717.3418,813.7916,973.26245,-718.09174,994.0812,986.53455,-384.16034,811.89307,993.42053,-314.29327,936.3294,1066.6722,-625.64734,843.4717,1068.6896,-613.6676,1182.2391,1302.1082,-150.383,700.289,1290.0315,-35.37268,1389.305,1639.4116,-475.69104,561.96,1589.782,-495.97638,1490.5944,1360.6846,-1167.8466,468.3964,1283.0634,-1298.1167,1529.1576,1262.5417,-1282.9729,436.58066,1211.9006,-1450.9902,1492.1842,1227.4609,-1325.3999,473.74243,1173.25,-1449.0951,1460.486,1258.2858,-1196.5651,505.6856,1205.839,-1327.0175,1076.6727,2056.754,-79.114174,805.2491,2049.6636,77.94221,1191.3887,2578.6223,-93.41035,732.003,2541.1343,249.29076,1268.436,2995.988,572.7035,739.77277,2899.0874,892.36414,1257.4398,3035.8328,616.7105,788.5587,2967.0198,943.14294,1306.5499,3223.0408,254.35022,567.5529,3089.8618,649.3279
20211120_113913.jpg,1255.8923,611.8583,-517.59344,1291.5249,564.7026,-483.3268,1316.6223,565.0573,-484.59235,1340.3491,566.241,-484.75192,1230.8474,570.22504,-461.9775,1211.5605,575.1826,-463.54828,1193.8314,580.2315,-464.3542,1379.146,586.6613,-184.3773,1188.1337,604.5156,-78.32113,1303.5974,657.0408,-390.6013,1225.8704,659.2999,-369.129,1541.8593,898.47723,-15.561522,1087.442,924.3247,181.42128,1756.4274,1239.1366,-330.75244,978.8117,1270.8088,-272.018,1851.7701,886.98785,-980.00903,883.3236,980.1642,-1047.5095,1880.1345,792.04803,-1091.0853,851.98834,911.6025,-1181.1178,1860.8068,765.55194,-1132.3298,865.56415,871.85144,-1203.8782,1833.7266,797.17017,-1007.2839,891.08014,892.5388,-1086.3712,1436.1981,1700.6361,-109.4833,1154.2167,1690.8442,108.12118,1522.2891,2290.4932,-332.85913,1059.8044,2261.0723,224.09814,1610.1678,2815.8423,-19.753801,1036.3843,2728.0142,661.4925,1586.1967,2890.5024,-16.56171,1097.7297,2819.1174,689.7927,1644.2257,3024.6304,-399.24078,820.85187,2879.242,438.99435
20211120_113917.jpg,1209.1044,708.75696,-550.78326,1244.654,668.8254,-508.22098,1269.4932,670.1314,-509.4684,1292.9049,671.70667,-509.55417,1194.5568,672.1963,-483.29947,1177.8313,676.63104,-484.72852,1160.9136,682.44464,-485.38696,1333.1296,691.7424,-178.05917,1152.505,708.0018,-56.981236,1249.2418,761.2502,-413.99246,1181.4275,763.8549,-387.8129,1497.3469,1002.40515,0.17450342,1049.8481,1016.8089,224.80396,1711.3674,1318.7322,-306.32574,944.84973,1343.5054,-312.51477,1800.5364,986.3332,-954.036,864.3833,1061.8835,-1194.9797,1826.9241,892.1864,-1079.9083,827.3954,1000.13464,-1352.2986,1799.6333,874.0203,-1119.7112,849.619,962.68085,-1367.5507,1775.6368,900.8919,-981.25757,876.1839,981.1804,-1234.0278,1402.073,1784.4569,-120.66453,1127.3696,1775.4949,119.365555,1497.6671,2334.8481,-337.81693,1020.85114,2309.4648,318.64856,1583.1853,2883.7646,-85.47087,997.4018,2801.8948,798.8496,1556.6163,2961.3303,-94.34615,1061.5066,2897.3943,825.22253,1649.8174,3075.028,-559.0348,793.3602,2937.6658,512.1296
20211120_113923.jpg,962.1645,716.81824,-823.80597,975.6957,649.69385,-745.172,993.6747,648.6354,-746.7306,1009.04755,647.0776,-746.92224,914.31433,647.0657,-799.5137,884.1784,648.24805,-800.98004,853.3168,652.3768,-801.5985,1010.7239,658.0167,-235.88994,785.546,678.61206,-483.07553,988.989,784.0346,-616.0385,904.6269,787.5856,-696.9003,1155.2422,1042.4171,36.432766,543.8094,1065.8687,-175.39664,1340.8396,1414.4882,-141.3759,375.44934,1491.9196,-750.6044,1506.751,1057.607,-779.6551,211.71204,1128.7585,-1539.2914,1518.8702,950.3448,-865.3773,165.19775,1018.0009,-1678.5085,1489.8712,919.36304,-901.36523,185.59131,968.40686,-1679.6908,1469.4193,952.053,-806.88403,218.89731,1003.0963,-1567.473,1107.2313,1931.3599,27.25746,789.7976,1972.6648,-28.673325,1296.6099,2552.1917,110.015884,732.3861,2627.3267,23.789692,1342.1072,2964.2126,1026.4265,716.58203,3109.58,689.726,1301.184,3027.2927,1096.4291,756.13794,3173.6414,742.7,1511.6285,3169.756,824.8127,622.05396,3398.2327,413.91138
20211120_113926.jpg,1056.5365,4.795103,-1831.5369,1076.1598,-46.715874,-1696.2349,1095.0425,-39.760124,-1698.4387,1113.3116,-33.900253,-1698.4193,1011.68286,-60.73072,-1775.7179,981.36725,-61.84704,-1777.6057,946.3341,-61.515987,-1779.1798,1122.6385,-9.9458885,-846.9035,864.94977,-40.344715,-1209.1692,1072.5531,79.28352,-1493.6897,993.8628,76.64138,-1610.2074,1197.6149,436.11057,-230.26775,588.07684,333.77835,-781.1205,1355.0734,930.54425,-816.18445,305.3778,794.36053,-1906.8585,1548.9481,565.68915,-2436.1465,221.06322,276.58475,-3542.712,1592.4601,467.00015,-2737.2476,187.18951,175.40788,-3944.4146,1570.9769,419.36826,-2849.8752,187.54329,130.81577,-3929.9226,1545.1564,453.25192,-2522.728,228.37535,167.31984,-3593.4119,1067.0814,1457.5826,162.42123,685.1367,1449.92,-163.13585,1217.9226,2196.7375,592.6458,546.4716,2228.2727,-124.00087,1223.8348,2806.0242,2208.644,493.94516,2871.6882,1243.505,1163.9285,2891.4473,2308.0833,558.18494,2970.036,1333.4946,1456.9001,3018.2307,1362.1122,360.41702,3151.296,345.14978
20211120_113929.jpg,1211.605,414.95456,-833.55457,1229.6213,369.33182,-733.74963,1250.3367,374.57657,-735.39307,1269.6115,380.28934,-735.4879,1167.1974,361.47482,-782.0498,1139.0668,364.18137,-783.8161,1105.6118,369.11768,-784.61914,1261.4352,420.72455,-157.93416,1028.2201,420.60162,-378.78308,1246.653,491.31775,-606.60114,1164.3032,484.59586,-681.53455,1345.0273,887.5008,144.55348,795.46674,784.67566,-54.472275,1504.9132,1330.2456,-142.77672,533.12164,1198.5483,-678.7913,1678.3114,968.4813,-1064.6508,449.37766,744.23267,-1588.2867,1684.8352,872.9042,-1205.8011,417.3481,645.48254,-1764.7136,1665.7131,843.70575,-1266.8406,444.79178,603.4131,-1773.608,1652.7731,877.3648,-1107.6249,476.70544,636.84894,-1624.336,1230.9891,1813.4769,43.666668,868.1831,1806.3281,-45.03719,1405.3878,2502.6812,85.81534,722.8144,2508.4568,-352.36298,1389.0344,3052.7034,952.747,671.3318,3141.5247,309.7933,1327.6873,3135.9368,1005.6793,733.69696,3234.4849,355.8341,1587.3394,3290.7239,575.5786,527.95807,3428.0205,-112.429276
20211120_113930.jpg,1187.3866,601.1253,-1203.0806,1212.4033,556.669,-1053.8854,1232.7465,563.27734,-1055.5508,1251.6346,569.04083,-1055.3696,1156.7538,543.35205,-1098.8225,1133.8448,542.1723,-1100.4203,1108.0847,541.5954,-1101.2325,1254.0482,603.7707,-253.293,1039.9248,566.28455,-465.11853,1213.6682,681.16864,-895.7046,1145.1205,665.13495,-967.83875,1331.697,1042.285,220.64575,800.45624,944.50653,-77.759796,1505.2142,1448.3187,-109.48843,528.9134,1336.1415,-922.7029,1646.0833,1108.1993,-1273.3531,461.07852,910.7639,-2218.5073,1672.4526,1012.4477,-1475.8691,453.7626,802.27246,-2501.5173,1653.6786,980.9542,-1547.1979,464.9614,771.6798,-2498.8882,1632.1019,1016.4525,-1326.7402,484.468,802.6773,-2261.1035,1228.2482,1936.2137,100.962364,865.97797,1936.7054,-102.063065,1467.6376,2545.8337,144.7308,682.01154,2598.4382,-466.20932,1364.5748,3080.809,1542.1136,651.0503,3159.3286,786.4389,1292.2699,3157.8035,1640.9849,697.2465,3235.631,883.4269,1559.8253,3307.3574,1015.48956,504.9423,3452.9622,212.79341
20211120_114738.jpg,871.1132,1259.8822,-395.90933,892.5679,1210.0078,-376.276,910.79987,1201.904,-377.19473,926.44104,1194.196,-376.9391,840.67065,1215.39,-375.33746,823.1195,1212.2117,-376.8326,807.1941,1209.2964,-377.27222,945.5871,1168.2244,-76.0106,780.8226,1184.8883,-69.028694,904.74817,1277.383,-255.71483,846.29175,1290.6918,-261.57193,1075.1036,1294.9813,132.28596,693.60565,1281.0431,189.55019,1231.512,1475.8933,-58.55973,578.91846,1425.6913,86.07075,1387.6671,1328.7821,-560.2876,423.1393,1283.8752,-273.06088,1444.024,1268.8716,-633.6049,370.37604,1247.1342,-340.16858,1414.645,1239.6874,-695.2553,385.9572,1217.7458,-385.5117,1379.7861,1259.7844,-595.7182,409.8751,1230.4851,-308.7245,1006.4468,1905.9728,-47.108265,776.66254,1898.5363,46.13063,1139.5779,2355.2952,-173.47908,610.4706,2330.5635,-148.2395,1178.9622,2714.0615,194.5899,566.4871,2690.3586,182.44562,1154.5978,2760.416,216.3673,611.1112,2750.7432,208.38165,1239.0948,2900.576,7.7265244,452.85065,2863.7908,22.180387
20211120_114740.jpg,852.0902,1463.2773,-409.518,873.2879,1416.2465,-388.55093,890.7344,1411.5149,-389.46915,905.9207,1407.8663,-389.0953,824.1175,1420.0455,-383.52863,805.5876,1418.3755,-384.85736,790.09656,1416.8846,-385.26288,928.6161,1386.0399,-114.39062,773.0258,1395.3153,-91.51016,885.8241,1480.8286,-284.82373,824.9636,1486.3112,-285.80203,1058.1718,1540.1954,71.13589,680.0262,1505.8022,127.88859,1219.3068,1709.6006,-128.0466,576.6176,1641.222,-4.706245,1381.3544,1553.5206,-602.6104,409.76196,1476.7877,-387.22278,1435.4513,1504.4393,-663.1914,363.21378,1449.3423,-458.6109,1410.1757,1476.3586,-717.47766,383.84607,1418.2184,-499.61093,1381.4233,1493.9675,-631.8538,406.20605,1431.4727,-423.5992,979.25323,2092.7827,-17.11146,741.45557,2076.854,16.135386,1174.3351,2493.6074,-111.906746,499.87546,2447.0781,-312.9232,1147.115,2815.2952,231.20845,534.4106,2772.2188,158.94551,1104.3147,2855.9868,251.0839,581.69946,2819.5557,201.41238,1195.1952,2991.7183,38.10853,419.951,2942.835,33.854504
20211120_114742.jpg,855.3753,1355.9667,-447.94632,873.1427,1316.0469,-403.91486,888.69293,1311.1724,-404.88922,903.4322,1307.123,-404.58292,833.9195,1319.4504,-406.4794,819.2539,1317.0839,-407.86096,803.5394,1315.0538,-408.34848,934.9717,1296.4083,-58.461933,779.9041,1299.5209,-67.40724,888.0456,1373.1609,-300.47305,837.1632,1380.3394,-311.5735,1068.4249,1467.5459,132.5901,688.42535,1455.3016,171.77094,1206.216,1681.1226,-132.41687,572.2772,1626.5212,-86.19551,1361.0883,1505.2369,-750.1987,424.6059,1467.4479,-623.1636,1406.9497,1454.5818,-840.4451,377.93948,1435.0599,-721.7297,1389.504,1427.2606,-898.3151,397.04626,1400.2975,-763.9036,1365.4417,1442.7406,-785.2215,419.24158,1413.6311,-663.86597,980.13153,2057.2114,-24.425386,754.9554,2051.6833,23.508295,1094.6271,2497.1226,-147.42618,608.42487,2466.489,-140.06401,1126.3849,2869.9006,124.46703,535.3917,2831.2673,178.3304,1094.1486,2917.4958,129.41373,574.45276,2895.3064,196.40485,1176.5653,3057.353,-173.47072,419.70395,2991.568,-61.714603
